cardinality	pcs	prime	forte	gilman	binary	decimal	balanced	myhill	palindromic	chiral	deep	has_max_evenness	has_max_area	brightness	variation	stability	cohemitonia	imperfections	contradictions	ambiguities	differences	coherence_quotient	sameness_quotient	generator	area	perimeter	centroid	centroid_distance	centroid_angle_degrees	inverse	complement	fourier_components	structure	vector	proportional_saturation_vector	rot_axes	ref_axes	ridges	propriety
8	(0, 3, 4, 5, 6, 7, 8, 11)	(0, 1, 2, 3, 4, 5, 8, 9)	8-7	I.E.A	100111111001	2553	False	False	False	False	False	False	False	44	2.5	-0.2857142857142858	4	3	69	36	114	0.6052631578947368	0.41836734693877553	None	2.5	5.93425566597644	(0.06250000000000003+0.2332531754730549j)	0.24148145657226716	165.0	(0, 1, 4, 5, 6, 7, 8, 9)	(0, 1, 4, 5)	(8.0, 1.931852, 1.732051, 2.828427, 1.0, 0.517638, 0.0)	(3, 1, 1, 1, 1, 1, 3, 1)	(6, 4, 5, 6, 5, 2)	(0.6666666666666666, 0.0, 0.25, 0.6666666666666666, 0.3333333333333333, 0.0)	()	(5.5,)	(11,)	Improper
9	(0, 1, 3, 4, 5, 6, 7, 8, 11)	(0, 1, 2, 3, 4, 5, 7, 8, 9)	9-4A	J.D.B	100111111011	2555	False	False	False	True	False	False	False	45	2.0	-1.8611111111111112	5	2	41	103	190	0.6883116883116883	0.3402777777777778	None	2.6830127018922196	6.037680193808386	(0.11111111111111116+0.11111111111111116j)	0.1571348402636773	135.0	(0, 1, 4, 5, 6, 7, 8, 9, 11)	(0, 1, 5)	(9.0, 1.414214, 2.0, 2.236068, 0.0, 1.414214, 1.0)	(1, 2, 1, 1, 1, 1, 1, 3, 1)	(7, 6, 6, 7, 7, 3)	(0.5, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0)	()	()	()	Improper
9	(0, 2, 3, 4, 5, 6, 7, 8, 11)	(0, 1, 2, 3, 4, 5, 6, 8, 9)	9-3A	J.C.A	100111111101	2557	False	False	False	True	False	False	False	46	2.2222222222222223	-1.9722222222222223	5	3	64	107	194	0.6298701298701299	0.32638888888888884	None	2.6830127018922196	6.037680193808386	(0.1517806004204932+0.15178060042049324j)	0.21465018361979302	135.0	(0, 1, 4, 5, 6, 7, 8, 9, 10)	(0, 1, 4)	(9.0, 1.931852, 1.0, 2.236068, 1.732051, 0.517638, 1.0)	(2, 1, 1, 1, 1, 1, 1, 3, 1)	(7, 6, 7, 7, 6, 3)	(0.5, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0)	()	()	()	Improper
10	(0, 1, 2, 3, 4, 5, 6, 7, 8, 11)	(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)	10-1	K.A.A	100111111111	2559	False	True	False	False	False	False	False	47	1.8	-0.8666666666666667	8	2	120	84	165	0.728	0.5925925925925926	1	2.75	6.072956374218469	(0.18660254037844387+0.050000000000000044j)	0.19318516525781368	105.00000000000001	(0, 1, 4, 5, 6, 7, 8, 9, 10, 11)	(0, 1)	(10.0, 1.931852, 1.732051, 1.414214, 1.0, 0.517638, 0.0)	(1, 1, 1, 1, 1, 1, 1, 1, 3, 1)	(9, 8, 8, 8, 8, 4)	(1.0, 0.0, 0.0, 0.0, 0.0, 0.0)	()	(3.5,)	(7,)	Improper
3	(0, 9, 11)	(0, 1, 3)	3-2A	D.B.A	101000000001	2561	False	False	False	True	False	False	False	20	5.333333333333333	1.0	0	3	1	0	6	0.0	0.0	None	0.18301270189221946	2.931851652578137	(-0.5000000000000001-0.622008467928146j)	0.7980567236571092	321.2060231130031	(0, 1, 3)	(0, 1, 2, 3, 4, 5, 6, 7, 9)	(3.0, 2.39417, 1.0, 1.0, 1.732051, 1.505971, 1.0)	(9, 2, 1)	(1, 1, 1, 0, 0, 0)	(0.5, 0.5, 0.5, 0.0, 0.0, 0.0)	()	()	()	Improper
4	(0, 1, 9, 11)	(0, 1, 2, 4)	4-2A	E.B.A	101000000011	2563	False	False	False	True	False	False	False	21	5.5	0.6666666666666667	1	4	5	2	16	0.0	0.11111111111111116	None	0.5000000000000001	3.7673269879789606	(-0.2500000000000001-0.6830127018922192j)	0.7273282277941023	339.89609063898286	(0, 1, 3, 11)	(0, 1, 2, 3, 4, 5, 6, 8)	(4.0, 2.909313, 1.0, 1.414214, 1.0, 1.239314, 2.0)	(1, 8, 2, 1)	(2, 2, 1, 1, 0, 0)	(0.6666666666666666, 0.6666666666666666, 0.25, 0.3333333333333333, 0.0, 0.0)	()	()	()	Improper
4	(0, 2, 9, 11)	(0, 2, 3, 5)	4-10	E.D.B	101000000101	2565	False	False	False	False	False	False	False	22	4.5	1.0	0	3	5	0	14	0.2857142857142857	0.2222222222222222	None	0.8660254037844388	4.449489742783178	(-0.15849364905389046-0.5915063509461096j)	0.6123724356957945	345.0	(0, 1, 3, 10)	(0, 2, 3, 4, 5, 6, 7, 9)	(4.0, 2.44949, 0.0, 0.0, 2.0, 2.44949, 0.0)	(2, 7, 2, 1)	(1, 2, 2, 0, 1, 0)	(0.3333333333333333, 0.6666666666666666, 0.5, 0.0, 0.3333333333333333, 0.0)	()	(5.5,)	(11,)	Improper
5	(0, 1, 2, 9, 11)	(0, 1, 2, 3, 5)	5-2A	F.B.A	101000000111	2567	False	False	False	True	False	False	False	23	5.2	0.4	2	4	15	6	32	0.16000000000000003	0.19999999999999996	None	0.9330127018922194	4.484765923193261	(-0.02679491924311237-0.6464101615137754j)	0.6469652731063006	357.6263408729613	(0, 1, 3, 10, 11)	(0, 1, 2, 3, 4, 5, 7)	(5.0, 3.234826, 1.0, 1.0, 1.0, 1.880398, 1.0)	(1, 1, 7, 2, 1)	(3, 3, 2, 1, 1, 0)	(0.75, 0.75, 0.5, 0.0, 0.25, 0.0)	()	()	()	Improper
4	(0, 3, 9, 11)	(0, 2, 3, 6)	4-12A	E.E.C	101000001001	2569	False	False	False	True	False	False	False	23	4.0	0.5	0	4	4	3	18	0.0	0.0	None	1.1830127018922196	4.931851652578137	(-0.1250000000000001-0.46650635094610954j)	0.48296291314453405	345.0	(0, 1, 3, 9)	(0, 1, 3, 4, 5, 6, 7, 9)	(4.0, 1.931852, 1.0, 1.414214, 2.645751, 0.517638, 2.0)	(3, 6, 2, 1)	(1, 1, 2, 1, 0, 1)	(0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.5)	()	()	()	Improper
5	(0, 1, 3, 9, 11)	(0, 2, 3, 4, 6)	5-8	F.D.B	101000001011	2571	False	False	True	False	False	False	False	24	4.4	0.5	1	5	14	5	32	0.24	0.19999999999999996	None	1.3660254037844388	5.035276180410084	(-8.881784197001253e-17-0.5464101615137753j)	0.5464101615137753	360.0	(0, 1, 3, 9, 11)	(0, 2, 3, 4, 5, 6, 8)	(5.0, 2.732051, 0.0, 1.0, 2.0, 0.732051, 3.0)	(1, 2, 6, 2, 1)	(2, 3, 2, 2, 0, 1)	(0.5, 0.75, 0.5, 0.3333333333333333, 0.0, 0.5)	()	(0.0,)	(0,)	Improper
5	(0, 2, 3, 9, 11)	(0, 1, 3, 4, 6)	5-10A	F.E.A	101000001101	2573	False	False	False	True	False	False	False	25	4.0	0.9	0	4	14	1	30	0.4	0.25	None	1.366025403784439	5.035276180410084	(0.07320508075688763-0.47320508075688766j)	0.4788340341942655	8.793976886996873	(0, 1, 3, 9, 10)	(0, 1, 2, 3, 4, 6, 9)	(5.0, 2.39417, 1.0, 1.0, 2.645751, 1.505971, 1.0)	(2, 1, 6, 2, 1)	(2, 2, 3, 1, 1, 1)	(0.5, 0.5, 0.75, 0.0, 0.25, 0.5)	()	()	()	Improper
6	(0, 1, 2, 3, 9, 11)	(0, 1, 2, 3, 4, 6)	6-2A	G.B.A	101000001111	2575	False	False	False	True	False	False	False	26	4.666666666666667	0.1333333333333333	3	5	34	13	55	0.27692307692307694	0.2666666666666667	None	1.4330127018922196	5.070552360820167	(0.14433756729740632-0.5386751345948129j)	0.5576775358252052	14.999999999999986	(0, 1, 3, 9, 10, 11)	(0, 1, 2, 3, 4, 6)	(6.0, 3.346065, 1.0, 0.0, 1.732051, 0.896575, 2.0)	(1, 1, 1, 6, 2, 1)	(4, 4, 3, 2, 1, 1)	(0.8, 0.6666666666666666, 0.6, 0.2, 0.2, 0.3333333333333333)	()	()	()	Improper
4	(0, 4, 9, 11)	(0, 2, 3, 7)	4-14A	E.F.C	101000010001	2577	False	False	False	True	False	False	False	24	3.5	0.6666666666666667	0	2	4	2	18	0.1428571428571429	0.0	None	1.3660254037844388	5.181540550352056	(-0.15849364905389043-0.3415063509461096j)	0.37649279478755654	335.1039093610171	(0, 1, 3, 8)	(0, 1, 2, 4, 5, 6, 7, 9)	(4.0, 1.505971, 1.732051, 2.0, 1.0, 2.39417, 0.0)	(4, 5, 2, 1)	(1, 1, 1, 1, 2, 0)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.6666666666666666, 0.0)	()	()	()	Improper
5	(0, 1, 4, 9, 11)	(0, 2, 3, 4, 7)	5-11A	F.E.D	101000010011	2579	False	False	False	True	False	False	False	25	4.0	0.19999999999999996	1	3	14	8	38	0.12	0.050000000000000044	None	1.6830127018922194	5.381341395361315	(-0.02679491924311237-0.44641016151377544j)	0.4472135954999579	356.565051177078	(0, 1, 3, 8, 11)	(0, 1, 3, 4, 5, 6, 8)	(5.0, 2.236068, 1.0, 2.236068, 1.0, 2.236068, 1.0)	(1, 3, 5, 2, 1)	(2, 2, 2, 2, 2, 0)	(0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 0.0)	()	()	()	Improper
5	(0, 2, 4, 9, 11)	(0, 2, 3, 5, 7)	5-23A	F.G.B	101000010101	2581	False	False	False	True	False	False	False	26	3.2	0.6	0	2	10	4	30	0.43999999999999995	0.25	None	1.799038105676658	5.449489742783179	(0.04641016151377535-0.3732050807568877j)	0.3760796928770414	7.0886630809868905	(0, 1, 3, 8, 10)	(0, 2, 3, 4, 5, 7, 9)	(5.0, 1.880398, 1.0, 1.0, 1.0, 3.234826, 1.0)	(2, 2, 5, 2, 1)	(1, 3, 2, 1, 3, 0)	(0.25, 0.75, 0.5, 0.0, 0.75, 0.0)	()	()	()	Improper
6	(0, 1, 2, 4, 9, 11)	(0, 2, 3, 4, 5, 7)	6-8	G.D.C	101000010111	2583	False	False	False	False	False	False	False	27	4.0	-0.06666666666666665	2	3	30	16	59	0.29230769230769227	0.21333333333333337	None	1.8660254037844386	5.484765923193262	(0.12200846792814612-0.45534180126147955j)	0.4714045207910317	14.999999999999986	(0, 1, 3, 8, 10, 11)	(0, 2, 3, 4, 5, 7)	(6.0, 2.828427, 0.0, 1.414214, 0.0, 2.828427, 0.0)	(1, 1, 2, 5, 2, 1)	(3, 4, 3, 2, 3, 0)	(0.6, 0.6666666666666666, 0.6, 0.2, 0.6, 0.0)	()	(0.5,)	(1,)	Improper
5	(0, 3, 4, 9, 11)	(0, 1, 4, 5, 7)	5-z18A	F.G.C	101000011001	2585	False	False	False	True	False	False	False	27	3.2	0.5	0	3	9	5	36	0.43999999999999995	0.09999999999999998	None	1.6830127018922194	5.381341395361315	(0.07320508075688767-0.27320508075688765j)	0.2828427124746189	14.999999999999986	(0, 1, 3, 8, 9)	(0, 1, 4, 5, 6, 7, 9)	(5.0, 1.414214, 2.0, 2.236068, 2.0, 1.414214, 1.0)	(3, 1, 5, 2, 1)	(2, 1, 2, 2, 2, 1)	(0.5, 0.25, 0.5, 0.3333333333333333, 0.5, 0.5)	()	()	()	Improper
6	(0, 1, 3, 4, 9, 11)	(0, 1, 3, 4, 5, 7)	6-z10A	G.E.B	101000011011	2587	False	False	False	True	False	False	False	28	3.6666666666666665	0.5333333333333333	1	4	29	7	55	0.4461538461538461	0.2666666666666667	None	1.8660254037844386	5.484765923193262	(0.1443375672974064-0.3720084679281462j)	0.3990283618285546	21.206023113003113	(0, 1, 3, 8, 9, 11)	(0, 2, 3, 4, 5, 8)	(6.0, 2.39417, 1.0, 2.0, 1.732051, 1.505971, 2.0)	(1, 2, 1, 5, 2, 1)	(3, 3, 3, 3, 2, 1)	(0.6, 0.5, 0.6, 0.4, 0.4, 0.3333333333333333)	()	()	()	Improper
6	(0, 2, 3, 4, 9, 11)	(0, 1, 2, 4, 5, 7)	6-z11A	G.E.A	101000011101	2589	False	False	False	True	False	False	False	29	3.6666666666666665	0.2666666666666667	1	3	27	11	59	0.41538461538461535	0.21333333333333337	None	1.8660254037844388	5.484765923193262	(0.20534180126147947-0.31100423396407306j)	0.37267799624996484	33.434948822922	(0, 1, 3, 8, 9, 10)	(0, 1, 2, 3, 5, 8)	(6.0, 2.236068, 1.732051, 1.414214, 1.732051, 2.236068, 0.0)	(2, 1, 1, 5, 2, 1)	(3, 3, 3, 2, 3, 1)	(0.6, 0.5, 0.6, 0.2, 0.6, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 2, 3, 4, 9, 11)	(0, 1, 2, 3, 4, 5, 7)	7-2A	H.B.A	101000011111	2591	False	False	False	True	False	False	False	30	4.0	-0.19047619047619047	4	4	62	25	86	0.37857142857142856	0.31746031746031744	None	1.9330127018922194	5.520042103603345	(0.24743582965269667-0.3902929725098396j)	0.4621180522187861	32.37365912703869	(0, 1, 3, 8, 9, 10, 11)	(0, 1, 2, 3, 5)	(7.0, 3.234826, 1.0, 1.0, 1.0, 1.880398, 1.0)	(1, 1, 1, 1, 5, 2, 1)	(5, 5, 4, 3, 3, 1)	(0.75, 0.75, 0.5, 0.0, 0.25, 0.0)	()	()	()	Improper
4	(0, 5, 9, 11)	(0, 1, 3, 7)	4-z29A	E.F.B	101000100001	2593	False	False	False	True	False	False	False	25	3.5	1.0	0	3	4	0	17	0.4285714285714286	0.05555555555555558	None	1.3660254037844388	5.181540550352056	(-0.2500000000000001-0.24999999999999986j)	0.35355339059327373	315.0	(0, 1, 3, 7)	(0, 1, 2, 3, 5, 6, 7, 9)	(4.0, 1.414214, 2.0, 1.414214, 2.0, 1.414214, 2.0)	(5, 4, 2, 1)	(1, 1, 1, 1, 1, 1)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.3333333333333333, 0.5)	()	()	()	Improper
5	(0, 1, 5, 9, 11)	(0, 1, 2, 4, 8)	5-13A	F.F.D	101000100011	2595	False	False	False	True	False	False	False	26	3.6	0.30000000000000004	1	4	13	7	36	0.19999999999999996	0.09999999999999998	None	1.7990381056766582	5.499377795547838	(-0.10000000000000012-0.37320508075688763j)	0.38637033051562725	345.0	(0, 1, 3, 7, 11)	(0, 1, 2, 4, 5, 6, 8)	(5.0, 1.931852, 1.732051, 2.236068, 1.0, 0.517638, 3.0)	(1, 4, 4, 2, 1)	(2, 2, 1, 3, 1, 1)	(0.5, 0.5, 0.25, 0.6666666666666666, 0.25, 0.5)	()	()	()	Improper
5	(0, 2, 5, 9, 11)	(0, 2, 3, 5, 8)	5-25A	F.H.C	101000100101	2597	False	False	False	True	False	False	False	27	2.8	0.30000000000000004	0	3	7	7	36	0.43999999999999995	0.09999999999999998	None	2.049038105676658	5.663902460147015	(-0.02679491924311237-0.29999999999999993j)	0.3011942358300452	354.89609063898286	(0, 1, 3, 7, 10)	(0, 2, 3, 4, 6, 7, 9)	(5.0, 1.505971, 1.0, 1.0, 2.645751, 2.39417, 1.0)	(2, 3, 4, 2, 1)	(1, 2, 3, 1, 2, 1)	(0.25, 0.5, 0.75, 0.0, 0.5, 0.5)	()	()	()	Improper
6	(0, 1, 2, 5, 9, 11)	(0, 2, 3, 4, 5, 8)	6-z39A	G.E.E	101000100111	2599	False	False	False	True	False	False	False	28	3.6666666666666665	-0.2666666666666666	2	4	29	19	67	0.2615384615384615	0.10666666666666669	None	2.116025403784439	5.699178640557098	(0.06100423396407303-0.3943375672974064j)	0.39902836182855456	8.793976886996873	(0, 1, 3, 7, 10, 11)	(0, 1, 3, 4, 5, 7)	(6.0, 2.39417, 1.0, 2.0, 1.732051, 1.505971, 2.0)	(1, 1, 3, 4, 2, 1)	(3, 3, 3, 3, 2, 1)	(0.6, 0.5, 0.6, 0.4, 0.4, 0.3333333333333333)	()	()	()	Improper
5	(0, 3, 5, 9, 11)	(0, 2, 3, 6, 8)	5-28A	F.I.C	101000101001	2601	False	False	False	True	False	False	False	28	2.4	0.19999999999999996	0	4	2	8	36	0.6	0.09999999999999998	None	2.049038105676658	5.663902460147015	(-8.881784197001253e-17-0.1999999999999999j)	0.1999999999999999	360.0	(0, 1, 3, 7, 9)	(0, 1, 3, 5, 6, 7, 9)	(5.0, 1.0, 1.732051, 1.0, 2.645751, 1.0, 3.0)	(3, 2, 4, 2, 1)	(1, 2, 2, 2, 1, 2)	(0.25, 0.5, 0.5, 0.3333333333333333, 0.25, 1.0)	()	()	()	Improper
6	(0, 1, 3, 5, 9, 11)	(0, 2, 3, 4, 6, 8)	6-21A	G.G.D	101000101011	2603	False	False	False	True	False	False	False	29	3.0	-0.33333333333333326	1	5	18	20	61	0.41538461538461535	0.18666666666666665	None	2.2320508075688776	5.767326987978961	(0.08333333333333326-0.311004233964073j)	0.32197527542968934	14.999999999999986	(0, 1, 3, 7, 9, 11)	(0, 2, 3, 4, 6, 8)	(6.0, 1.931852, 1.0, 1.414214, 1.732051, 0.517638, 4.0)	(1, 2, 2, 4, 2, 1)	(2, 4, 2, 4, 1, 2)	(0.4, 0.6666666666666666, 0.4, 0.6, 0.2, 0.6666666666666666)	()	()	()	Improper
6	(0, 2, 3, 5, 9, 11)	(0, 2, 3, 5, 6, 8)	6-z23	G.H.C	101000101101	2605	False	False	False	False	False	False	False	30	2.6666666666666665	0.6	0	4	20	6	51	0.6	0.31999999999999995	None	2.2320508075688776	5.767326987978961	(0.14433756729740632-0.24999999999999992j)	0.28867513459481275	29.999999999999993	(0, 1, 3, 7, 9, 10)	(0, 2, 3, 4, 6, 9)	(6.0, 1.732051, 1.0, 0.0, 3.0, 1.732051, 2.0)	(2, 1, 2, 4, 2, 1)	(2, 3, 4, 2, 2, 2)	(0.4, 0.5, 0.8, 0.2, 0.4, 0.6666666666666666)	()	(1.0,)	(2,)	Improper
7	(0, 1, 2, 3, 5, 9, 11)	(0, 2, 3, 4, 5, 6, 8)	7-8	H.D.A	101000101111	2607	False	False	False	False	False	False	False	31	3.4285714285714284	-0.6190476190476191	3	5	51	34	96	0.3928571428571429	0.23809523809523814	None	2.299038105676658	5.8026031683890436	(0.1951464862549197-0.3380036291120626j)	0.3902929725098395	29.999999999999993	(0, 1, 3, 7, 9, 10, 11)	(0, 2, 3, 4, 6)	(7.0, 2.732051, 0.0, 1.0, 2.0, 0.732051, 3.0)	(1, 1, 1, 2, 4, 2, 1)	(4, 5, 4, 4, 2, 2)	(0.5, 0.75, 0.5, 0.3333333333333333, 0.0, 0.5)	()	(1.0,)	(2,)	Improper
5	(0, 4, 5, 9, 11)	(0, 1, 5, 6, 8)	5-20A	F.I.D	101000110001	2609	False	False	False	True	False	False	False	29	2.4	0.9	0	2	4	1	30	0.8	0.25	None	1.7990381056766582	5.499377795547838	(-0.02679491924311237-0.09999999999999995j)	0.10352761804100828	344.99999999999994	(0, 1, 3, 7, 8)	(0, 1, 2, 5, 6, 7, 9)	(5.0, 0.517638, 2.645751, 2.236068, 1.0, 1.931852, 1.0)	(4, 1, 4, 2, 1)	(2, 1, 1, 2, 3, 1)	(0.5, 0.25, 0.25, 0.3333333333333333, 0.75, 0.5)	()	()	()	Improper
6	(0, 1, 4, 5, 9, 11)	(0, 1, 4, 5, 6, 8)	6-16A	G.G.E	101000110011	2611	False	False	False	True	False	False	False	30	3.0	-0.2666666666666666	1	3	14	19	65	0.49230769230769234	0.1333333333333333	None	2.116025403784439	5.699178640557098	(0.06100423396407303-0.22767090063073972j)	0.23570226039551578	14.999999999999986	(0, 1, 3, 7, 8, 11)	(0, 1, 4, 5, 6, 8)	(6.0, 1.414214, 2.0, 2.828427, 0.0, 1.414214, 2.0)	(1, 3, 1, 4, 2, 1)	(3, 2, 2, 4, 3, 1)	(0.6, 0.3333333333333333, 0.4, 0.6, 0.6, 0.3333333333333333)	()	()	()	Improper
6	(0, 2, 4, 5, 9, 11)	(0, 1, 3, 5, 6, 8)	6-z25A	G.I.A	101000110101	2613	False	False	False	True	False	False	False	31	2.3333333333333335	0.4	0	2	12	9	55	0.676923076923077	0.2666666666666667	None	2.2320508075688776	5.7673269879789615	(0.12200846792814612-0.1666666666666666j)	0.20655227915457922	36.206023113003106	(0, 1, 3, 7, 8, 10)	(0, 1, 2, 4, 7, 9)	(6.0, 1.239314, 1.732051, 1.414214, 1.732051, 2.909313, 0.0)	(2, 2, 1, 4, 2, 1)	(2, 3, 3, 2, 4, 1)	(0.4, 0.5, 0.6, 0.2, 0.8, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 2, 4, 5, 9, 11)	(0, 1, 3, 4, 5, 6, 8)	7-11A	H.E.C	101000110111	2615	False	False	False	True	False	False	False	32	3.142857142857143	-0.2857142857142858	2	3	43	27	92	0.5	0.2698412698412699	None	2.299038105676658	5.802603168389044	(0.17600725822412525-0.2665750576834912j)	0.3194382824999699	33.434948822921996	(0, 1, 3, 7, 8, 10, 11)	(0, 2, 3, 4, 7)	(7.0, 2.236068, 1.0, 2.236068, 1.0, 2.236068, 1.0)	(1, 1, 2, 1, 4, 2, 1)	(4, 4, 4, 4, 4, 1)	(0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 0.0)	()	()	()	Improper
6	(0, 3, 4, 5, 9, 11)	(0, 1, 2, 5, 6, 8)	6-z43A	G.H.B	101000111001	2617	False	False	False	True	False	False	False	32	2.6666666666666665	-0.1333333333333333	1	3	10	17	64	0.5846153846153845	0.1466666666666666	None	2.116025403784439	5.699178640557098	(0.1443375672974064-0.08333333333333329j)	0.1666666666666666	60.00000000000001	(0, 1, 3, 7, 8, 9)	(0, 1, 2, 4, 7, 8)	(6.0, 1.0, 2.645751, 2.0, 1.732051, 1.0, 2.0)	(3, 1, 1, 4, 2, 1)	(3, 2, 2, 3, 3, 2)	(0.6, 0.3333333333333333, 0.4, 0.4, 0.6, 0.6666666666666666)	()	()	()	Improper
7	(0, 1, 3, 4, 5, 9, 11)	(0, 1, 2, 4, 5, 6, 8)	7-13A	H.F.D	101000111011	2619	False	False	False	True	False	False	False	33	2.857142857142857	-0.23809523809523814	2	4	38	26	90	0.5428571428571429	0.2857142857142857	None	2.299038105676658	5.802603168389044	(0.19514648625491976-0.19514648625491976j)	0.27597880751116227	45.0	(0, 1, 3, 7, 8, 9, 11)	(0, 1, 2, 4, 8)	(7.0, 1.931852, 1.732051, 2.236068, 1.0, 0.517638, 3.0)	(1, 2, 1, 1, 4, 2, 1)	(4, 4, 3, 5, 3, 2)	(0.5, 0.5, 0.25, 0.6666666666666666, 0.25, 0.5)	()	()	()	Improper
7	(0, 2, 3, 4, 5, 9, 11)	(0, 1, 2, 3, 5, 6, 8)	7-z36A	H.E.D	101000111101	2621	False	False	False	True	False	False	False	34	3.142857142857143	-0.6190476190476191	2	3	38	34	100	0.48571428571428577	0.2063492063492064	None	2.299038105676659	5.802603168389044	(0.24743582965269667-0.14285714285714282j)	0.28571428571428564	60.0	(0, 1, 3, 7, 8, 9, 10)	(0, 1, 2, 4, 7)	(7.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0)	(2, 1, 1, 1, 4, 2, 1)	(4, 4, 4, 3, 4, 2)	(0.5, 0.5, 0.5, 0.0, 0.5, 0.5)	()	()	()	Improper
8	(0, 1, 2, 3, 4, 5, 9, 11)	(0, 1, 2, 3, 4, 5, 6, 8)	8-2A	I.B.A	101000111111	2623	False	False	False	True	False	False	False	35	3.25	-0.7142857142857142	5	4	90	48	126	0.48120300751879697	0.3571428571428571	None	2.3660254037844393	5.837879348799127	(0.2790063509461096-0.23325317547305482j)	0.3636641138970511	50.10390936101709	(0, 1, 3, 7, 8, 9, 10, 11)	(0, 1, 2, 4)	(8.0, 2.909313, 1.0, 1.414214, 1.0, 1.239314, 2.0)	(1, 1, 1, 1, 1, 4, 2, 1)	(6, 6, 5, 5, 4, 2)	(0.6666666666666666, 0.6666666666666666, 0.25, 0.3333333333333333, 0.0, 0.0)	()	()	()	Improper
4	(0, 6, 9, 11)	(0, 1, 3, 6)	4-13A	E.E.B	101001000001	2625	False	False	False	True	False	False	False	26	4.0	0.5	0	3	4	3	18	0.0	0.0	None	1.1830127018922196	4.931851652578137	(-0.3750000000000001-0.21650635094610954j)	0.43301270189221935	300.0	(0, 1, 3, 6)	(0, 1, 2, 3, 4, 6, 7, 9)	(4.0, 1.732051, 1.732051, 0.0, 2.645751, 1.732051, 0.0)	(6, 3, 2, 1)	(1, 1, 2, 0, 1, 1)	(0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.3333333333333333, 0.5)	()	()	()	Improper
5	(0, 1, 6, 9, 11)	(0, 1, 2, 4, 7)	5-z36A	F.E.C	101001000011	2627	False	False	False	True	False	False	False	27	4.0	0.30000000000000004	1	3	13	7	38	0.19999999999999996	0.050000000000000044	None	1.6830127018922194	5.381341395361316	(-0.2000000000000001-0.3464101615137754j)	0.4	330.0	(0, 1, 3, 6, 11)	(0, 1, 2, 3, 5, 6, 8)	(5.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0)	(1, 5, 3, 2, 1)	(2, 2, 2, 1, 2, 1)	(0.5, 0.5, 0.5, 0.0, 0.5, 0.5)	()	()	()	Improper
5	(0, 2, 6, 9, 11)	(0, 2, 3, 5, 8)	5-25A	F.H.C	101001000101	2629	False	False	False	True	False	False	False	28	2.8	0.30000000000000004	0	3	7	7	36	0.43999999999999995	0.09999999999999998	None	2.049038105676658	5.663902460147015	(-0.12679491924311234-0.27320508075688765j)	0.3011942358300452	335.1039093610171	(0, 1, 3, 6, 10)	(0, 2, 3, 4, 6, 7, 9)	(5.0, 1.505971, 1.0, 1.0, 2.645751, 2.39417, 1.0)	(2, 4, 3, 2, 1)	(1, 2, 3, 1, 2, 1)	(0.25, 0.5, 0.75, 0.0, 0.5, 0.5)	()	()	()	Improper
6	(0, 1, 2, 6, 9, 11)	(0, 1, 2, 3, 5, 8)	6-z40A	G.E.D	101001000111	2631	False	False	False	True	False	False	False	29	3.6666666666666665	-0.06666666666666665	2	3	29	16	64	0.3076923076923077	0.1466666666666666	None	2.116025403784439	5.699178640557098	(-0.02232909936926027-0.3720084679281461j)	0.3726779962499649	356.565051177078	(0, 1, 3, 6, 10, 11)	(0, 1, 2, 4, 5, 7)	(6.0, 2.236068, 1.732051, 1.414214, 1.732051, 2.236068, 0.0)	(1, 1, 4, 3, 2, 1)	(3, 3, 3, 2, 3, 1)	(0.6, 0.5, 0.6, 0.2, 0.6, 0.3333333333333333)	()	()	()	Improper
5	(0, 3, 6, 9, 11)	(0, 1, 3, 6, 9)	5-31A	F.J.C	101001001001	2633	False	False	False	True	False	False	False	29	2.0	0.0	0	4	0	10	32	0.6	0.19999999999999996	None	2.1830127018922196	5.760278777324327	(-0.10000000000000005-0.17320508075688762j)	0.19999999999999993	329.99999999999994	(0, 1, 3, 6, 9)	(0, 1, 3, 4, 6, 7, 9)	(5.0, 1.0, 1.0, 1.0, 3.605551, 1.0, 1.0)	(3, 3, 3, 2, 1)	(1, 1, 4, 1, 1, 2)	(0.25, 0.25, 1.0, 0.0, 0.25, 1.0)	()	()	()	Proper
